location_id,trip_id,start_time,description,address
2138,10632,2025-09-22 20:30:00,Мастер-класс по кулинарии,"70907 Bradley Fort Apt. 131, Longhaven, MH 44335"
5792,33822,2027-09-17 11:15:00,Обзорная экскурсия,"9795 Sandra Branch Apt. 052, Lake Brian, AS 24969"
2347,31734,2026-03-15 23:45:00,Фотосессия на закате,"3372 Edwards Mews Apt. 755, North Kimberlyfort, MN 83961"
245,35189,2026-06-03 11:00:00,Концерт под открытым небом,"476 Heather Mountains, New Debraland, ID 51907"
2581,42408,2027-05-01 10:45:00,Фотосессия на закате,"062 Benjamin Isle, Doughertyshire, SD 87200"
9277,20647,2026-01-16 21:00:00,Sightseeing tour,"714 Wilson Plaza, West Alyssa, FM 22105"
2127,42596,2026-11-16 03:45:00,Sunset photography,"51152 Vincent Lights, Rollinsmouth, AZ 86352"
9952,4434,2026-04-29 09:15:00,Посещение музея,"964 Tony Knolls Apt. 424, North Arielton, MA 84703"
8323,647,2027-07-17 10:45:00,Cooking class,"752 Weaver Burgs, East Tammy, WA 70657"
8730,28818,2027-11-19 12:15:00,Дегустация местной кухни,"USCGC Raymond, FPO AE 90441"
6853,11996,2027-10-04 08:15:00,Катание на лодке,"7661 Erin Vista, Franciston, NE 88424"
286,42851,2026-04-29 12:45:00,Дегустация местной кухни,"129 James Villages, North Paulfurt, MI 52742"
5209,20361,2026-05-27 18:15:00,Горный поход,"626 Munoz Harbors, New Dana, MS 31047"
1540,28619,2026-05-11 12:45:00,City walk,"348 Smith Court Apt. 929, North Virginiaton, VA 76492"
1853,27626,2025-10-30 01:30:00,Посещение рынка,"366 Cory Knoll Suite 802, New Joshua, MH 92421"
5145,31285,2027-02-23 00:00:00,Концерт под открытым небом,"47153 Tyler Inlet Apt. 323, West Jasonborough, MD 72677"
6282,46039,2026-09-08 14:00:00,Sightseeing tour,"11949 Andrew Roads, Fishertown, MN 16532"
7382,9217,2026-06-13 14:30:00,Катание на лодке,"9680 Eric Plains, East Diana, OH 58638"
7560,8119,2026-09-08 17:00:00,City walk,"73067 Angela Manors, New Kristin, IA 19740"
382,9003,2027-03-25 22:30:00,Boat ride,"336 Campbell Track, Youngbury, AK 56106"
3443,49187,2026-06-02 06:15:00,Mountain hike,"Unit 1491 Box 8781, DPO AP 56980"
1614,10662,2025-02-03 06:00:00,Горный поход,"887 Anthony Loop, Burtonbury, AZ 66763"
801,33728,2026-09-20 23:45:00,Фотосессия на закате,"8970 Barker Knoll Apt. 883, Michelleborough, CA 71284"
580,5015,2027-04-15 07:00:00,Mountain hike,"35541 Emily Points Apt. 309, Smithtown, FM 60958"
3808,2706,2026-04-24 07:15:00,Фотосессия на закате,"1243 Anthony Mountain Suite 300, Stacybury, ME 44258"
3420,40201,2027-05-28 09:15:00,Фотосессия на закате,"13189 Heather Freeway Suite 404, North Jessicaview, WY 23788"
7485,444,2027-02-05 13:00:00,Катание на лодке,"50797 Erica Shores Suite 613, Port Amberborough, WY 43337"
809,25860,2027-08-10 23:45:00,Пешая прогулка,"907 Ashley Gateway Apt. 216, Bushton, PR 73104"
952,13637,2026-08-02 03:45:00,Горный поход,"46511 Lindsey Camp, Billymouth, WV 97662"
3235,45388,2026-06-09 06:45:00,Sunset photography,"97263 Hunter Park, Wendyfort, NJ 14065"
6717,43711,2027-06-29 04:45:00,Дегустация местной кухни,"396 Jackson Junctions Apt. 562, Timothybury, MP 38599"
1073,12599,2027-10-12 07:45:00,Open air concert,"96332 Angela Lodge, North Mary, SC 55585"
5068,4227,2027-10-06 19:45:00,Посещение рынка,"PSC 5214, Box 8514, APO AA 63497"
3730,10191,2026-07-05 01:00:00,Катание на лодке,"3157 Rodriguez Mission Suite 394, East Brandonmouth, OH 55259"
9389,27592,2025-08-07 11:00:00,Museum visit,"57329 Randy Mount Suite 391, Riverafort, VI 78955"
6406,33491,2025-01-12 15:30:00,Катание на лодке,"655 Jennifer Curve, Port Bethany, VT 55277"
9337,13240,2027-12-05 14:15:00,Горный поход,"1940 Adrian Square, Johnsontown, DC 85942"
965,20996,2025-01-18 15:15:00,Open air concert,"629 Phillips Mountains Suite 504, Port Robert, ME 52629"
1358,48110,2025-07-27 07:30:00,Дегустация местной кухни,"678 Sarah Squares, Johnsonfurt, IA 80543"
7975,43786,2026-06-20 00:45:00,Фотосессия на закате,"925 Hernandez Canyon Apt. 486, West David, FM 93576"
6956,5603,2025-01-13 19:45:00,Посещение рынка,"241 Hardy Meadow Apt. 263, Bakermouth, KY 58111"
8835,23206,2027-12-17 01:15:00,Пешая прогулка,"Unit 8170 Box 1857, DPO AA 03842"
1968,17258,2025-01-07 21:45:00,Food tasting,"5920 Contreras Dale Apt. 741, Bradleymouth, FL 36167"
8954,8124,2027-03-21 13:30:00,Посещение музея,"PSC 7261, Box 2646, APO AE 75270"
9019,36746,2025-09-16 16:45:00,Local market visit,"PSC 1209, Box 8979, APO AA 41272"
5511,43421,2025-05-08 08:30:00,Mountain hike,"PSC 9636, Box 7069, APO AP 50550"
4519,1814,2026-04-26 02:15:00,Open air concert,"220 Mccoy Heights Apt. 915, Jenniferhaven, OH 72129"
9811,29701,2027-10-10 18:30:00,Пешая прогулка,"4845 Christopher Estate Apt. 095, Michaelton, OK 33384"
1728,14016,2026-11-25 14:15:00,City walk,"PSC 5920, Box 4791, APO AA 17105"
2319,12990,2027-08-25 01:45:00,Посещение рынка,"0364 Strong Squares, New Cody, OH 01155"
9014,22976,2027-04-25 09:45:00,Обзорная экскурсия,"744 Porter Plains Suite 859, Lake Blake, LA 00561"
3384,39630,2025-06-21 05:45:00,Cooking class,"101 Danielle Corner Apt. 812, Port Davidside, LA 41498"
6082,4032,2026-10-12 13:00:00,Local market visit,"11813 Young Springs Apt. 775, Williamsbury, KS 08890"
5097,27444,2025-02-19 23:45:00,City walk,"11616 Jessica Divide, Port Jenniferville, ND 64927"
2539,49114,2025-03-13 13:15:00,City walk,"410 Geoffrey Court Apt. 369, Lake Christine, ID 15444"
1640,6584,2025-10-14 00:00:00,Посещение музея,"21389 Andrew Track Apt. 772, New Elizabethmouth, IN 91742"
9215,13719,2027-11-06 18:15:00,Open air concert,"PSC 9574, Box 8570, APO AA 48283"
5884,13442,2027-11-10 14:30:00,Фотосессия на закате,"47669 Carlos Curve, Johnsonbury, PA 01553"
7487,3431,2027-01-15 02:00:00,Мастер-класс по кулинарии,"5798 Nicholas Trace, Sheilafort, MN 50815"
9348,3371,2025-12-07 20:45:00,Food tasting,"PSC 2350, Box 0220, APO AP 66995"
6076,23800,2026-06-14 12:00:00,Дегустация местной кухни,"048 Lane Crescent Apt. 985, Joshuafurt, TX 14034"
6200,8770,2025-06-19 11:00:00,Mountain hike,"06639 Lopez Trace Apt. 674, West Sandra, NH 80634"
8083,29015,2025-07-28 18:30:00,City walk,"USS Richardson, FPO AE 72468"
4176,173,2025-09-23 15:00:00,Дегустация местной кухни,"8882 Cain Unions Suite 205, Baldwinmouth, LA 38386"
5196,22764,2026-05-20 05:00:00,Open air concert,"0258 Darrell Bridge Apt. 711, Diazfurt, VA 45429"
4405,22998,2025-06-03 01:15:00,Горный поход,"777 Bonnie Ranch Apt. 933, South William, VA 06227"
5540,48371,2025-06-26 00:45:00,Обзорная экскурсия,"225 Miller Mews, Jennaview, KY 55310"
22,49686,2026-08-19 17:00:00,Museum visit,"83163 Abigail Lights Apt. 163, West Tammy, MI 26710"
1370,14615,2026-04-12 04:00:00,Фотосессия на закате,"4485 Rivera Route, Brownberg, NJ 99218"
517,29447,2027-09-15 04:30:00,Посещение рынка,"863 Kelly Shoals, Nelsonland, IL 27991"
6046,3321,2025-09-04 09:30:00,Sightseeing tour,"96235 Thomas Islands, Robinsonfort, NY 19615"
8071,1383,2026-12-17 07:45:00,Посещение музея,"01615 Scott Club Apt. 855, Maryview, DC 70096"
7052,705,2027-01-26 23:30:00,Sightseeing tour,"01000 Mallory Views, Tatefort, VA 11340"
240,46377,2026-06-05 21:00:00,Пешая прогулка,"Unit 1245 Box 8622, DPO AE 73288"
4200,36624,2025-11-30 13:00:00,Посещение музея,"054 Charles Pass Suite 141, Lake Chase, MI 22480"
9191,41754,2026-06-27 01:30:00,Обзорная экскурсия,"871 Sarah Estate Apt. 951, Amandaside, VT 48452"
5003,48003,2025-10-05 15:30:00,Горный поход,"7394 Williams Square Apt. 550, Lake Shawnmouth, PW 90683"
889,184,2025-05-06 16:15:00,Mountain hike,"3994 Mckinney Parks, Hollyville, VI 06919"
9821,20000,2027-03-26 06:00:00,Посещение музея,"34783 Orr Passage Apt. 483, West Christopher, IL 86142"
9547,11523,2025-07-01 11:00:00,Посещение музея,"Unit 2404 Box 1965, DPO AP 29167"
7410,10244,2026-01-11 17:00:00,Мастер-класс по кулинарии,"160 Velasquez Trafficway Apt. 209, Jenniferfort, MH 62905"
1397,26525,2026-06-11 12:15:00,Boat ride,"305 Renee Greens, Reneebury, RI 24909"
5745,34052,2025-10-27 19:45:00,Мастер-класс по кулинарии,"956 Sylvia Mission, Ashleymouth, AZ 99674"
8207,24323,2025-03-19 08:30:00,Boat ride,"019 Allison Corner Suite 814, South Jonathan, NC 94693"
9245,37477,2025-07-04 04:45:00,Посещение музея,"68739 Carter Fords, Joshuastad, RI 07343"
1398,12926,2026-01-23 07:15:00,Посещение музея,"62940 Miller Forge Apt. 863, Timothyfurt, IN 73164"
5212,5087,2027-03-22 07:00:00,Museum visit,"37839 Ashley Inlet, Lake Hollybury, DC 89713"
9750,27943,2026-11-28 00:45:00,Пешая прогулка,"0744 Nguyen Throughway Suite 916, East Joborough, GU 94066"
4790,24602,2025-03-13 13:45:00,Open air concert,"5630 Jason Plains Apt. 091, Garrettmouth, ND 27767"
6571,13777,2027-04-19 16:45:00,Горный поход,"97943 Thompson Park, Lake Johnborough, PA 15052"
5438,23256,2026-10-09 18:30:00,Мастер-класс по кулинарии,"591 Black Lane, South Brianfort, MO 37691"
8216,23163,2025-04-21 21:45:00,Посещение рынка,"254 Shepard Court Suite 746, New Reneeton, OH 17069"
4397,39730,2025-11-20 07:15:00,Посещение рынка,"891 Susan Stream Apt. 358, Jonesview, CO 19140"
3378,8530,2027-06-22 14:45:00,Boat ride,"48786 Gonzalez Tunnel Apt. 177, Erikland, KY 40699"
3603,18035,2027-01-30 21:45:00,Фотосессия на закате,"3915 Mark Flat, West Alexandraberg, LA 92766"
9729,9696,2025-06-29 16:45:00,Обзорная экскурсия,"94220 Lisa Courts, New Carla, SC 63421"
3925,7208,2026-04-12 19:15:00,Cooking class,"710 Nathan Knoll Apt. 690, Hillport, AR 75344"
1045,35818,2025-09-19 23:00:00,City walk,"3656 Curtis Road Apt. 601, Coreyside, NH 31250"
6838,44653,2026-03-17 11:45:00,Пешая прогулка,"09583 Timothy Plaza Suite 325, South Nicholasburgh, OR 63483"
5587,27642,2026-12-02 12:15:00,Sightseeing tour,"14256 Eric Overpass, Popechester, MH 23152"
6916,21031,2025-08-23 16:45:00,Sunset photography,"37034 Bell Street Suite 084, Hansenburgh, NH 04245"
4233,18788,2026-06-12 19:15:00,Катание на лодке,"498 Pacheco Orchard, West Craig, AZ 74657"
9679,22510,2025-04-04 08:00:00,Дегустация местной кухни,"77238 Sarah Meadow Suite 901, Port Jeffreyborough, RI 06808"
1009,11873,2027-05-08 04:15:00,Sunset photography,"484 Chambers Circle Suite 453, East Marcus, AR 25757"
1216,10527,2025-09-24 02:00:00,Фотосессия на закате,"7802 Natalie Ways, Shannonchester, IL 09235"
6354,27740,2025-12-18 12:30:00,Концерт под открытым небом,"0385 Edward Forge Suite 158, New James, MI 44887"
4862,49639,2026-02-04 17:15:00,Sunset photography,"900 Matthew Mission, Andrewfort, WV 77670"
5010,7319,2025-06-20 10:30:00,Концерт под открытым небом,"33135 Michael Rest, Terribury, MD 90807"
6610,16609,2026-07-14 06:45:00,Концерт под открытым небом,"51775 French Drives Apt. 705, North Janetview, OK 07259"
873,14666,2025-09-07 03:00:00,Горный поход,"3774 Perez Ramp, New Carla, VI 80647"
8041,24763,2025-04-03 16:45:00,Пешая прогулка,"PSC 9123, Box 6331, APO AA 83719"
5289,3096,2027-12-18 23:45:00,Посещение рынка,"29490 Martinez Avenue, East Tonya, MT 75978"
4833,32498,2027-08-09 20:00:00,Open air concert,"840 Julia Throughway Apt. 527, Martinezborough, GA 47006"
1764,2272,2025-11-10 20:30:00,Cooking class,"USNS Allen, FPO AA 41105"
1938,11919,2027-12-14 15:45:00,Горный поход,"996 Emily Pass Suite 325, New Elizabeth, IA 68133"
908,15233,2027-01-10 16:15:00,City walk,"360 Bishop Square Apt. 927, Lake Stephaniestad, TN 52427"
2196,10248,2025-02-01 12:45:00,Катание на лодке,"0800 Page Coves Suite 930, New Zachary, IL 63400"
5409,10351,2027-02-06 06:30:00,Мастер-класс по кулинарии,"26984 Samuel Junction Suite 366, Acostaview, NE 96061"
9622,44545,2025-12-24 10:00:00,Cooking class,"213 Jenkins Villages, Thomasmouth, MI 77853"
7505,32677,2027-10-10 06:15:00,Boat ride,"PSC 4898, Box 9796, APO AP 84003"
561,2523,2027-06-12 05:15:00,Mountain hike,"USNV Stewart, FPO AE 63140"
4355,9591,2027-07-13 02:30:00,Дегустация местной кухни,"97973 Javier Hollow Apt. 030, Richland, ME 29147"
6445,15599,2027-03-02 01:30:00,Open air concert,"0449 Kim Lodge, New Carlosfort, PR 34714"
2478,21562,2025-11-28 07:30:00,Горный поход,"40998 Ross Centers Suite 247, New Diane, MT 93807"
7193,45238,2026-06-02 08:45:00,Mountain hike,"202 Sullivan Roads, North Timothyfort, NY 84934"
2194,28745,2026-05-19 01:15:00,Концерт под открытым небом,"846 Chelsey Vista, Johnmouth, NE 62650"
6624,38091,2026-10-14 15:00:00,Пешая прогулка,"6152 Ellis View Suite 044, South Randy, LA 51513"
1088,41438,2025-12-26 10:30:00,Museum visit,"64102 Campbell Crescent Apt. 153, Holtton, PW 95718"
66,10223,2026-12-06 18:30:00,Sunset photography,"0633 Roger Islands Apt. 316, New Kimberly, NH 90115"
202,48578,2026-01-31 14:45:00,Посещение рынка,"512 Reginald Lodge, Lake Meaganbury, WI 06660"
7498,6850,2025-01-09 14:00:00,Sunset photography,"7951 Shawn Mission, South Jamesburgh, IL 05438"
8392,23229,2026-07-16 16:00:00,Мастер-класс по кулинарии,"07358 Natalie Green, Port Melissaside, DC 22204"
5750,47628,2025-06-10 23:00:00,Sunset photography,"2009 Joseph Brooks Apt. 283, New Ronaldshire, MI 12021"
9362,11030,2027-10-14 19:00:00,Cooking class,"3591 Davis Spring, Lake Christianmouth, PW 33633"
5,21083,2026-10-09 23:15:00,Mountain hike,"6180 Smith Viaduct, Port Heidi, GU 45083"
5313,45707,2027-02-26 01:00:00,Горный поход,"7855 Teresa Harbors Apt. 168, Davidport, VA 23164"
6098,30229,2027-02-03 08:45:00,City walk,"54036 Adams Mall, New Dominic, AS 28857"
7283,2769,2025-03-26 23:00:00,Горный поход,"2157 Eric Mall Apt. 127, New Biancaland, TN 97944"
905,46213,2026-02-18 02:45:00,Концерт под открытым небом,"97696 Mayer Greens, Hebertton, MA 40677"
3044,44533,2025-10-09 01:30:00,Посещение музея,"2220 Rebecca Loop Apt. 149, Youngton, AZ 17364"
7402,44908,2027-12-10 22:15:00,Концерт под открытым небом,"97233 Thomas Curve Apt. 979, New Samuelborough, AS 52297"
5616,8675,2027-08-21 04:30:00,Cooking class,"873 Gonzalez Plain Suite 924, South Timothyfort, KS 88999"
372,49475,2027-09-25 15:00:00,Mountain hike,"9666 Teresa Loaf, North Courtneyfurt, WA 34782"
8595,32223,2026-07-17 22:00:00,Sunset photography,"5218 Sanders Square, Lake Amberburgh, ID 84527"
7116,36726,2026-06-03 12:15:00,Катание на лодке,"36258 Lisa Rue Apt. 536, New Robertborough, TX 53997"
2927,4048,2027-03-08 21:15:00,Пешая прогулка,"65756 Turner Center Apt. 202, Howardton, MT 45333"
5195,8904,2026-11-02 12:00:00,Мастер-класс по кулинарии,"321 Watkins Camp, Leslietown, MT 93296"
1877,11984,2025-02-11 08:00:00,Горный поход,"70267 Adam Isle, Michaelview, RI 72907"
5042,48373,2025-08-12 06:00:00,Пешая прогулка,"1582 Wright Terrace, Port Andrewburgh, VA 52198"
8300,10374,2025-04-11 15:45:00,Катание на лодке,"6750 Austin Oval Suite 401, Lake Seanbury, VA 19181"
2931,26229,2026-08-29 13:15:00,Концерт под открытым небом,"595 Robinson Trace, Lake Philipfort, WI 83363"
6317,5499,2026-10-11 18:15:00,Обзорная экскурсия,"79058 Miller Land, Katherineland, NM 69673"
5496,48509,2027-07-20 20:30:00,Sightseeing tour,"PSC 5199, Box 6006, APO AE 79522"
5453,34041,2025-06-15 05:15:00,Boat ride,"16443 Caitlyn Glens Suite 658, East Jason, NV 58008"
8586,27300,2026-05-04 01:30:00,Посещение рынка,"198 Sims Haven, Lake Christinashire, GU 28138"
6774,41063,2027-04-20 00:15:00,Катание на лодке,"3903 Michael Cliffs Apt. 195, East Valerie, IA 04139"
9897,16298,2025-11-28 19:30:00,Обзорная экскурсия,"079 Taylor Roads, North Stephanie, OR 46613"
7801,198,2027-08-05 00:00:00,Посещение рынка,"33917 Renee Loop Suite 184, South Donnaport, RI 03440"
7347,49882,2025-07-10 15:00:00,Фотосессия на закате,"538 Gutierrez Manor Apt. 840, Erinfort, OH 20998"
9746,27104,2027-04-17 05:15:00,Mountain hike,"8518 Mark Locks, West Sarahbury, AL 23440"
8005,7427,2025-11-10 08:00:00,Фотосессия на закате,"34243 Gray Island, Rodriguezburgh, FM 86687"
6441,44464,2027-05-18 04:15:00,Food tasting,"9804 Evan Haven, Wilsonberg, AR 20636"
3606,25121,2025-01-30 05:30:00,Open air concert,"86198 Brock Falls, Port Pamela, MN 47052"
1627,46391,2025-11-14 15:45:00,Cooking class,"27835 Patricia Ports, Lake Tylerchester, WI 13552"
9640,47113,2025-08-29 06:45:00,Горный поход,"3113 Tracy Gateway Apt. 776, Jenniferberg, PR 16891"
6453,26534,2025-03-11 00:45:00,Фотосессия на закате,"USNV Martin, FPO AE 72871"
8044,19524,2026-02-25 02:30:00,Обзорная экскурсия,"24024 Michael Springs, Port Johnville, AK 06081"
943,42440,2027-10-25 18:45:00,Local market visit,"93980 Richard Course Suite 371, South Susanhaven, OR 86608"
2683,5890,2025-02-08 01:30:00,Дегустация местной кухни,"504 Lopez Rapid, Woodhaven, UT 51526"
7903,23507,2025-12-24 11:45:00,Boat ride,"2747 Ayala Ville Suite 234, Osborneside, MI 27090"
4526,3643,2025-10-21 00:30:00,Cooking class,"4167 Amanda Stravenue Apt. 517, East Nicholasfurt, WY 06787"
9308,13708,2025-01-12 02:45:00,Фотосессия на закате,"Unit 3629 Box 7671, DPO AE 18522"
4255,26504,2027-01-02 05:45:00,Мастер-класс по кулинарии,"861 Baldwin Extension Apt. 598, Cristinaport, UT 25516"
