trip_id,amount,category
32853,186.93,Insurance
19089,206.84,Souvenirs
37781,180.45,Guide Services
2264,181.16,Insurance
11,87.67,Museum Tickets
23576,793.39,Medical
30904,914.69,Shopping
24565,264.08,Shopping
602,150.48,Visa
18279,9116.99,Transport
18864,237.73,Insurance
26509,662.38,Medical
38464,20.6,Food
49459,104.1,Souvenirs
31935,116.89,Medical
32438,782.69,Shopping
24430,1805.83,Accommodation
14928,99.65,Guide Services
36375,345.36,Shopping
14782,136.61,Entertainment
41930,68.92,Souvenirs
24306,503.62,Accommodation
6119,422.26,Guide Services
19577,9062.83,Transport
14453,798.15,Shopping
20719,144.11,Insurance
18311,713.01,Medical
724,20.99,Museum Tickets
27247,249.53,Insurance
24671,40.75,Medical
31181,42.79,Ski Pass
29602,580.38,Medical
13434,32.22,Souvenirs
8901,160.86,Visa
2852,70.43,Guide Services
33096,48.93,Museum Tickets
27699,15.55,Food
21746,663.44,Shopping
38498,9595.56,Transport
12006,1523.49,Accommodation
39591,130.25,Insurance
31750,149.18,Souvenirs
47945,541.88,Medical
13360,216.95,Guide Services
2817,423.13,Entertainment
38934,317.06,Guide Services
29697,28.45,Museum Tickets
9043,496.34,Medical
32963,279.24,Guide Services
48894,301.96,Accommodation
17957,261.96,Medical
5077,639.23,Shopping
26866,139.62,Insurance
36053,56.48,Ski Pass
14891,201.52,Insurance
6575,79.12,Food
27800,2668.92,Transport
8924,519.71,Medical
23486,14791.54,Transport
46880,1727.61,Accommodation
5676,124.03,Guide Services
9410,37.41,Visa
41557,1389.84,Accommodation
39717,36.81,Museum Tickets
43067,205.85,Ski Pass
23027,212.36,Shopping
36280,76.51,Visa
16036,80.72,Museum Tickets
39587,272.86,Entertainment
20758,293.67,Entertainment
35557,467.18,Guide Services
43993,96.88,Souvenirs
11703,776.82,Medical
24288,247.93,Shopping
27735,73.86,Food
2772,19.1,Food
40367,23.04,Souvenirs
19389,126.36,Food
49696,240.96,Guide Services
27525,220.73,Guide Services
47480,194.6,Food
18579,374.66,Guide Services
43501,294.56,Souvenirs
46782,9064.61,Transport
32337,115.39,Insurance
4888,73.17,Museum Tickets
27853,133.69,Souvenirs
46362,1125.14,Accommodation
9218,121.19,Insurance
20451,260.52,Insurance
41919,80.36,Museum Tickets
49710,63.76,Museum Tickets
47939,420.68,Shopping
2337,413.89,Medical
16525,5.9,Museum Tickets
11361,175.7,Visa
17012,185.51,Souvenirs
19474,222.51,Medical
5986,34.98,Food
1223,57.78,Entertainment
42013,173.19,Ski Pass
11587,238.72,Souvenirs
21232,104.62,Food
35611,18.15,Entertainment
15952,165.93,Visa
42771,223.64,Guide Services
35374,210.31,Souvenirs
40822,189.31,Visa
382,360.36,Guide Services
18192,1667.94,Accommodation
25554,614.84,Shopping
48074,26.87,Museum Tickets
12225,428.26,Shopping
37609,7619.03,Transport
6582,219.81,Guide Services
49993,12.31,Food
44436,104.52,Accommodation
9670,323.8,Medical
12724,91.93,Museum Tickets
44763,64.73,Food
41084,180.23,Guide Services
34290,61.15,Ski Pass
2407,151.56,Food
46883,61.47,Museum Tickets
6052,283.46,Ski Pass
21917,71.38,Entertainment
37130,1986.58,Accommodation
23819,95.11,Souvenirs
39840,8248.72,Transport
10171,217.39,Guide Services
48340,310.27,Entertainment
21373,161.04,Guide Services
45348,108.3,Visa
47814,147.35,Visa
11769,289.09,Medical
1843,427.69,Medical
23104,75.21,Visa
39965,90.83,Food
7657,24.06,Shopping
8015,137.57,Ski Pass
12015,387.4,Ski Pass
48307,156.39,Souvenirs
1617,372.01,Entertainment
40094,35.1,Insurance
30462,183.86,Guide Services
48727,99.07,Souvenirs
33858,26.47,Food
31108,119.33,Shopping
8955,117.92,Souvenirs
21963,64.33,Food
8048,36.18,Ski Pass
27854,522.37,Accommodation
37446,107.67,Medical
17920,380.96,Entertainment
38501,117.45,Visa
25813,53.57,Ski Pass
24491,96.98,Ski Pass
23380,58.63,Souvenirs
12339,132.02,Souvenirs
44912,386.16,Entertainment
5160,306.09,Guide Services
35650,191.27,Visa
44104,136.42,Ski Pass
47979,10030.58,Transport
37074,12.07,Shopping
38972,139.08,Food
38434,26.74,Food
14321,452.75,Medical
39060,165.99,Food
17729,843.02,Shopping
43327,635.98,Medical
42806,43.41,Museum Tickets
38489,66.32,Food
6565,303.9,Medical
5576,8708.44,Transport
35299,10848.15,Transport
36201,188.55,Visa
16318,209.7,Shopping
24529,425.23,Shopping
46849,80.28,Souvenirs
25600,68.7,Museum Tickets
41,339.38,Guide Services
43950,86.3,Museum Tickets
22345,88.15,Visa
47029,95.43,Food
225,231.11,Insurance
44292,1225.4,Accommodation
3144,12798.62,Transport
9103,70.73,Ski Pass
5549,393.79,Guide Services
10570,74.28,Visa
13038,52.58,Entertainment
3201,165.82,Food
6490,66.33,Museum Tickets
41882,366.65,Shopping
17440,57.85,Ski Pass
38570,196.29,Insurance
32983,346.76,Ski Pass
22743,36.19,Entertainment
25584,6167.57,Transport
8829,1153.71,Accommodation
1824,106.95,Food
39616,85.44,Shopping
28085,153.24,Food
24756,40.88,Souvenirs
5250,15.24,Food
36162,46.55,Food
14915,348.78,Guide Services
45303,6968.35,Transport
10402,78.57,Visa
30976,204.02,Entertainment
40505,394.24,Medical
16828,76.46,Entertainment
37303,726.65,Shopping
13650,591.0,Medical
10533,302.11,Guide Services
14226,72.93,Ski Pass
32909,12728.52,Transport
11456,5939.97,Transport
20652,120.24,Entertainment
6482,213.94,Insurance
34936,7253.73,Transport
26597,350.93,Entertainment
22195,92.97,Souvenirs
14140,145.77,Guide Services
27665,482.93,Guide Services
17175,11915.61,Transport
23988,220.43,Insurance
23338,130.26,Entertainment
5601,154.64,Visa
41426,910.18,Shopping
41344,38.73,Museum Tickets
2849,206.64,Entertainment
38992,59.3,Museum Tickets
48692,682.62,Medical
20177,270.9,Souvenirs
8901,72.9,Visa
25781,449.26,Medical
15230,144.49,Visa
44514,468.09,Guide Services
22791,189.28,Visa
43342,51.07,Food
24519,276.48,Guide Services
22796,5277.24,Transport
35379,4049.02,Transport
1257,20.26,Museum Tickets
9798,14475.68,Transport
4487,167.0,Souvenirs
17838,140.85,Visa
27021,54.32,Museum Tickets
39922,800.39,Accommodation
21981,314.29,Guide Services
31845,255.12,Insurance
38901,166.81,Entertainment
31575,202.62,Souvenirs
19497,1396.79,Accommodation
29092,117.46,Entertainment
31710,81.95,Insurance
49450,506.08,Medical
42784,20.45,Museum Tickets
32691,132.09,Visa
22290,82.95,Museum Tickets
189,186.31,Ski Pass
33091,112.02,Visa
5185,190.47,Food
42982,7556.05,Transport
3589,146.46,Food
41764,2131.23,Transport
35576,314.95,Medical
20697,16.22,Museum Tickets
27339,634.47,Shopping
13966,4516.58,Transport
10238,477.58,Shopping
46116,93.91,Food
49602,14466.78,Transport
6726,338.86,Medical
701,47.86,Visa
34925,107.35,Visa
21516,306.4,Entertainment
9589,14.23,Museum Tickets
37401,53.33,Food
38582,6958.3,Transport
22356,207.32,Souvenirs
9410,40.33,Souvenirs
36226,291.41,Souvenirs
18615,82.55,Museum Tickets
6504,72.71,Museum Tickets
1330,9926.36,Transport
36854,660.18,Shopping
31010,486.84,Guide Services
14244,162.45,Visa
3008,1843.55,Transport
29676,168.75,Souvenirs
22650,20.1,Shopping
16103,13326.29,Transport
38198,297.9,Guide Services
11971,66.25,Visa
24884,34.51,Museum Tickets
23084,181.5,Visa
54,11473.39,Transport
16778,57.57,Museum Tickets
20101,139.64,Insurance
16351,244.05,Entertainment
18644,25.04,Insurance
28184,181.65,Transport
49110,780.31,Accommodation
32793,259.38,Insurance
6893,1219.41,Transport
18185,194.7,Food
32638,36.11,Accommodation
4115,74.2,Entertainment
25000,74.6,Visa
30361,179.44,Visa
7198,65.36,Museum Tickets
32358,31.44,Food
46568,14.18,Food
471,79.14,Food
24692,238.39,Ski Pass
29882,125.8,Transport
41439,451.8,Guide Services
2586,75.63,Museum Tickets
110,119.85,Visa
46556,20.07,Museum Tickets
46488,165.14,Food
601,187.86,Insurance
13862,273.01,Guide Services
44875,423.67,Accommodation
46178,208.6,Insurance
40289,488.05,Entertainment
48038,732.0,Shopping
35968,1364.68,Accommodation
10272,59.81,Entertainment
33734,228.43,Ski Pass
42872,746.86,Accommodation
23187,276.52,Souvenirs
45781,259.73,Insurance
3097,138.25,Souvenirs
27862,10836.38,Transport
20793,432.24,Guide Services
29344,641.47,Medical
19373,45.29,Food
9494,119.13,Shopping
40539,429.87,Medical
8151,244.47,Entertainment
6368,69.83,Food
26875,53.97,Museum Tickets
5068,265.12,Souvenirs
35104,645.99,Accommodation
7292,343.63,Shopping
21660,3732.04,Transport
16218,623.9,Medical
35532,134.1,Guide Services
10260,38.0,Food
28667,294.54,Medical
22016,177.95,Medical
11530,63.44,Visa
47280,82.01,Entertainment
12925,94.29,Food
47148,290.62,Souvenirs
47018,50.22,Entertainment
42341,11687.46,Transport
2,192.58,Entertainment
46846,137.44,Souvenirs
36816,13886.97,Transport
28187,78.24,Museum Tickets
37807,200.61,Ski Pass
6465,16.19,Museum Tickets
14398,426.15,Entertainment
37529,243.45,Souvenirs
28570,159.91,Visa
35567,389.51,Shopping
32727,40.65,Insurance
43321,167.71,Ski Pass
21727,53.23,Visa
8956,230.23,Insurance
10335,233.54,Guide Services
28545,591.11,Shopping
10682,90.78,Insurance
38646,44.7,Museum Tickets
23129,49.97,Visa
16082,157.28,Souvenirs
13271,319.66,Ski Pass
38033,221.16,Ski Pass
49899,8.1,Museum Tickets
31257,9629.93,Transport
8874,790.12,Shopping
25041,26.2,Insurance
40145,256.31,Entertainment
11484,233.99,Medical
23582,106.32,Food
39508,134.99,Entertainment
22594,13256.33,Transport
44821,570.56,Medical
23179,169.25,Souvenirs
44998,23.73,Museum Tickets
6343,128.38,Ski Pass
44118,665.61,Shopping
19109,13633.66,Transport
16427,5465.61,Transport
26390,7115.09,Transport
41878,257.53,Ski Pass
38488,452.78,Entertainment
20371,995.33,Shopping
31499,282.31,Souvenirs
44854,271.46,Insurance
28230,68.72,Entertainment
30162,51.74,Insurance
11784,109.18,Visa
27147,97.5,Entertainment
3792,25.29,Souvenirs
12111,60.73,Food
18602,141.23,Medical
37594,94.3,Museum Tickets
37676,139.37,Food
2853,72.38,Museum Tickets
26504,96.47,Ski Pass
2815,186.37,Insurance
38535,167.9,Souvenirs
49020,256.59,Souvenirs
35098,1246.86,Accommodation
23831,9289.16,Transport
13075,481.07,Entertainment
49874,447.08,Entertainment
30205,40.17,Museum Tickets
19855,93.53,Entertainment
38648,70.39,Guide Services
32113,89.17,Visa
47901,88.1,Museum Tickets
16440,149.51,Visa
31586,241.76,Accommodation
6394,284.72,Shopping
21264,341.2,Ski Pass
34280,138.2,Food
46910,191.18,Guide Services
47962,113.9,Shopping
18259,334.8,Ski Pass
3028,155.11,Souvenirs
17248,11808.1,Transport
36450,17.64,Food
44015,148.87,Visa
42316,1320.7,Accommodation
24607,172.24,Visa
9868,236.03,Insurance
45184,742.49,Accommodation
32512,1856.53,Accommodation
49243,198.31,Food
47794,565.39,Medical
6142,67.08,Museum Tickets
31527,263.32,Medical
13963,170.4,Insurance
18795,345.44,Medical
8900,11859.78,Transport
17530,719.33,Shopping
43556,365.44,Medical
9286,118.62,Entertainment
39384,33.67,Visa
17857,13.85,Food
28636,35.42,Food
26341,137.27,Guide Services
39722,128.56,Guide Services
25351,13312.19,Transport
29771,71.63,Museum Tickets
27496,166.83,Food
21814,368.12,Guide Services
6029,213.26,Medical
43904,12.65,Museum Tickets
18833,82.51,Food
46092,62.49,Food
24798,170.8,Visa
40274,110.06,Visa
21761,237.75,Ski Pass
21841,137.71,Souvenirs
32076,1008.63,Accommodation
28073,59.17,Guide Services
1219,42.69,Museum Tickets
4849,76.71,Guide Services
28657,107.52,Souvenirs
14930,369.61,Medical
1151,14958.77,Transport
1960,394.26,Entertainment
32721,617.32,Medical
6864,70.26,Guide Services
46780,8573.66,Transport
36427,747.19,Shopping
17460,121.92,Visa
35020,351.72,Medical
1703,34.66,Entertainment
13021,11020.42,Transport
7634,58.14,Entertainment
20301,709.34,Shopping
19058,114.16,Souvenirs
35239,278.18,Souvenirs
9169,87.86,Souvenirs
45846,292.98,Entertainment
23383,459.02,Shopping
23341,1106.25,Transport
36417,488.2,Entertainment
11584,415.56,Entertainment
6979,187.18,Food
30541,27.68,Museum Tickets
10738,190.89,Shopping
5794,36.56,Food
37761,66.88,Insurance
16639,947.85,Accommodation
17393,1442.23,Transport
24174,110.94,Food
9575,48.81,Insurance
29688,129.8,Food
46622,327.36,Guide Services
15377,450.7,Shopping
601,14044.98,Transport
48614,334.21,Guide Services
31603,21.19,Museum Tickets
49798,351.89,Entertainment
20242,59.49,Museum Tickets
17484,2987.82,Transport
17100,106.58,Food
7544,12.51,Museum Tickets
49467,72.91,Food
40108,397.72,Medical
45535,401.52,Guide Services
2738,487.53,Shopping
30178,3507.9,Transport
23007,286.2,Shopping
44334,759.72,Shopping
42178,18.08,Museum Tickets
45177,449.54,Entertainment
48537,104.96,Ski Pass
37361,237.5,Guide Services
45298,722.04,Medical
19219,515.39,Accommodation
23751,539.57,Shopping
45072,391.22,Medical
27569,409.96,Entertainment
34835,274.51,Entertainment
23887,477.2,Guide Services
41628,220.83,Accommodation
9726,484.71,Shopping
40396,255.4,Insurance
19019,175.01,Ski Pass
49456,482.73,Guide Services
47606,233.74,Souvenirs
22277,315.17,Guide Services
31900,40.62,Souvenirs
49249,291.02,Guide Services
19757,385.02,Shopping
17057,13856.5,Transport
45480,221.29,Souvenirs
44010,54.77,Museum Tickets
46280,200.82,Insurance
3397,14003.13,Transport
47506,88.46,Shopping
28866,50.92,Entertainment
9637,51.81,Ski Pass
17022,264.02,Entertainment
47568,214.79,Medical
20639,367.4,Ski Pass
20850,154.2,Shopping
36614,90.07,Shopping
41805,65.74,Museum Tickets
7431,191.5,Food
49320,20.43,Insurance
20468,1800.07,Accommodation
11614,11717.09,Transport
14900,1702.17,Accommodation
38366,97.52,Souvenirs
18181,86.2,Ski Pass
8110,585.64,Medical
14434,278.54,Souvenirs
16786,307.52,Shopping
47618,197.58,Food
1442,23.88,Insurance
15019,88.5,Museum Tickets
9206,45.25,Shopping
42518,8605.95,Transport
13889,342.76,Medical
24329,98.25,Museum Tickets
18892,63.64,Museum Tickets
44274,413.98,Guide Services
39677,382.22,Ski Pass
37951,151.16,Food
44400,162.75,Visa
33410,787.91,Medical
8791,809.01,Shopping
27977,6884.43,Transport
4964,73.74,Souvenirs
11058,113.81,Visa
35946,307.82,Ski Pass
13879,791.92,Accommodation
39400,109.31,Souvenirs
27,139.7,Visa
15321,155.79,Food
24912,349.16,Accommodation
4262,41.78,Visa
37517,62.6,Museum Tickets
13070,271.76,Souvenirs
7126,747.44,Medical
10250,642.06,Shopping
24016,117.51,Souvenirs
28727,56.95,Guide Services
43432,48.75,Ski Pass
24372,96.27,Guide Services
14709,459.98,Entertainment
24196,322.94,Medical
33010,35.44,Visa
38827,884.43,Shopping
20151,12.68,Museum Tickets
5960,33.99,Medical
12493,7145.66,Transport
14450,188.45,Insurance
22507,466.1,Medical
15670,657.58,Shopping
32984,84.76,Museum Tickets
46995,308.3,Guide Services
45174,131.47,Visa
45382,38.02,Food
24227,328.77,Shopping
11809,68.06,Insurance
18559,264.27,Ski Pass
36749,9748.12,Transport
14096,170.53,Visa
13497,120.12,Ski Pass
1171,117.08,Guide Services
12804,289.99,Insurance
30146,68.87,Food
16494,188.3,Souvenirs
6185,350.8,Medical
44747,415.55,Guide Services
37416,128.9,Ski Pass
23608,854.48,Accommodation
10372,54.54,Food
17830,1282.26,Accommodation
31909,142.21,Food
6020,1883.2,Accommodation
20858,840.89,Shopping
45879,2767.28,Transport
1214,221.58,Insurance
31034,83.64,Food
27404,50.65,Insurance
47628,539.07,Medical
12818,8573.48,Transport
37145,33.5,Medical
19097,132.23,Guide Services
29763,42.27,Museum Tickets
36576,57.05,Medical
33063,95.21,Museum Tickets
34443,190.46,Ski Pass
4712,11725.88,Transport
32872,13172.67,Transport
18941,129.72,Guide Services
1097,154.84,Entertainment
32923,144.17,Visa
16732,229.97,Insurance
31903,454.93,Entertainment
13288,735.75,Accommodation
46366,217.99,Souvenirs
36513,42.7,Visa
3594,497.76,Entertainment
20726,711.53,Shopping
26323,60.89,Museum Tickets
49274,167.83,Ski Pass
22015,1343.15,Accommodation
20857,9731.69,Transport
9952,830.38,Shopping
18616,50.89,Museum Tickets
8314,315.99,Ski Pass
8799,97.9,Museum Tickets
47469,210.33,Entertainment
18633,188.44,Insurance
14201,236.16,Guide Services
25393,39.18,Souvenirs
30941,1906.3,Accommodation
27083,144.37,Food
14296,13249.71,Transport
19451,483.02,Shopping
46944,244.58,Souvenirs
27335,315.8,Medical
32544,103.52,Guide Services
42552,47.2,Ski Pass
9460,319.26,Entertainment
4745,144.25,Souvenirs
10658,400.21,Accommodation
33615,362.93,Ski Pass
43699,73.13,Museum Tickets
9063,104.82,Ski Pass
29203,43.28,Souvenirs
23071,543.1,Medical
36320,122.7,Food
17382,197.56,Food
37969,646.32,Medical
31205,161.49,Insurance
28393,63.43,Entertainment
33176,122.13,Food
23368,195.79,Insurance
38285,198.79,Entertainment
42858,166.73,Visa
28548,12.74,Museum Tickets
5779,98.63,Food
48698,195.13,Entertainment
21494,290.08,Accommodation
33181,107.31,Entertainment
37264,378.15,Entertainment
1661,11440.62,Transport
46790,94.83,Entertainment
6211,278.52,Insurance
31283,477.06,Medical
47257,86.42,Shopping
15897,1395.58,Accommodation
20860,299.59,Insurance
37002,31.36,Ski Pass
18548,238.79,Insurance
38218,120.19,Visa
35814,55.15,Ski Pass
38231,294.3,Souvenirs
25831,36.67,Museum Tickets
30410,93.89,Museum Tickets
4348,93.9,Museum Tickets
7586,6031.57,Transport
40795,78.87,Insurance
16431,95.63,Guide Services
13349,158.79,Guide Services
18432,65.86,Guide Services
44991,183.68,Visa
19769,95.99,Museum Tickets
20009,217.05,Insurance
28450,40.26,Museum Tickets
5090,170.55,Entertainment
18685,29.95,Food
27513,118.51,Food
37496,238.63,Insurance
14519,71.76,Entertainment
30333,377.98,Entertainment
9942,8.85,Souvenirs
43045,198.49,Food
30516,283.74,Ski Pass
2787,466.51,Entertainment
31703,11503.08,Transport
25507,212.99,Shopping
9255,3925.99,Transport
15639,160.97,Visa
12777,118.62,Insurance
21653,654.02,Accommodation
46685,82.96,Entertainment
8901,400.61,Shopping
9487,264.91,Souvenirs
26088,31.04,Souvenirs
13500,92.11,Museum Tickets
31291,161.09,Food
30848,103.28,Guide Services
44917,766.03,Medical
1807,148.48,Medical
35398,756.99,Medical
18763,75.27,Museum Tickets
46468,242.23,Insurance
29531,193.24,Food
27170,67.63,Museum Tickets
49771,1497.28,Accommodation
16194,350.21,Entertainment
33806,100.49,Visa
15436,197.12,Entertainment
14681,163.84,Entertainment
6488,190.28,Souvenirs
24454,550.15,Medical
45405,100.7,Shopping
19283,357.08,Shopping
15526,75.8,Museum Tickets
20180,24.44,Souvenirs
27803,273.06,Entertainment
20347,198.14,Entertainment
21321,1355.02,Accommodation
26966,32.41,Shopping
48852,13394.53,Transport
29956,30.28,Museum Tickets
37239,98.36,Souvenirs
8147,141.6,Food
46755,39.39,Visa
33785,159.22,Visa
30732,45.34,Food
10491,872.56,Accommodation
41591,115.4,Visa
13062,1240.17,Accommodation
25733,82.59,Food
29096,6807.16,Transport
23431,48.77,Souvenirs
24417,124.0,Souvenirs
42759,62.17,Museum Tickets
5452,128.52,Accommodation
13642,252.55,Medical
75,28.13,Entertainment
27446,74.92,Shopping
14355,109.96,Food
39346,74.29,Museum Tickets
38355,123.28,Souvenirs
23984,180.73,Souvenirs
36191,266.93,Ski Pass
17064,87.89,Entertainment
33254,73.64,Souvenirs
4216,826.24,Shopping
40449,103.24,Visa
19378,190.85,Visa
25943,6828.48,Transport
1070,251.52,Souvenirs
36849,66.3,Medical
4397,327.23,Guide Services
9088,83.8,Shopping
15584,119.94,Ski Pass
6619,114.58,Souvenirs
22191,2376.84,Transport
30625,183.66,Guide Services
40606,26.73,Souvenirs
33434,189.07,Souvenirs
333,250.94,Ski Pass
1151,406.11,Guide Services
18060,163.24,Insurance
39152,11238.37,Transport
27519,175.64,Food
7665,2521.65,Transport
22339,684.09,Shopping
30416,324.17,Shopping
30311,28.45,Museum Tickets
33649,151.74,Accommodation
18622,746.79,Medical
18463,196.72,Guide Services
34138,361.64,Medical
22738,71.71,Museum Tickets
28011,122.51,Food
41945,12070.41,Transport
24714,586.05,Medical
16276,255.47,Shopping
27925,28.07,Museum Tickets
42798,1774.64,Accommodation
27078,37.83,Visa
16210,285.3,Entertainment
31773,121.12,Entertainment
18925,89.34,Museum Tickets
1331,156.5,Food
961,4925.61,Transport
12464,60.89,Insurance
49889,108.55,Shopping
39964,339.35,Entertainment
46938,295.54,Insurance
13407,242.29,Insurance
12817,1485.98,Accommodation
45727,209.92,Accommodation
22316,102.07,Entertainment
13536,179.45,Shopping
49287,224.99,Insurance
34689,165.73,Entertainment
